task,pipeline,model,sampling_rate,outer_fold,inner_fold,learning_rate,channels,window,accuracy_unbalanced,accuracy_weighted,precision_micro,precision_macro,precision_weighted,recall_micro,recall_macro,recall_weighted,f1score_micro,f1score_macro,f1score_weighted,rocauc_micro,rocauc_macro,rocauc_weighted,cohen_kappa
alz,ica,dcn,125,1,5,0.00075,61,4,0.7838452787258248,0.6583769633507853,0.7838452787258248,0.5469143489691435,0.6412474834841472,0.7838452787258248,0.6583769633507853,0.7838452787258248,0.7838452787258248,0.593583857337725,0.7007573437544887,,0.8636330232113996,0.8754845922559431,0.6357315087555523
alz,ica,dcn,125,2,5,0.00075,61,4,0.3368017524644031,0.3053185271770894,0.3368017524644031,0.23685752242328229,0.2923502718541477,0.3368017524644031,0.3053185271770894,0.3368017524644031,0.3368017524644031,0.2482308037108977,0.2908753920738453,,0.557596784890592,0.5541069124569226,-0.05576446367799681
alz,ica,dcn,125,3,5,0.00075,61,4,0.5472071181413742,0.4268869657356378,0.5472071181413742,0.38070680995147743,0.4431189598249448,0.5472071181413742,0.4268869657356378,0.5472071181413742,0.5472071181413742,0.3759655512352113,0.46318661324711174,,0.6818994607379212,0.7204097423778888,0.19825032016891064
alz,ica,dcn,125,4,5,0.00075,61,4,0.5934769947582994,0.5445498491995221,0.5934769947582994,0.5708497235110492,0.5892606962313053,0.5934769947582994,0.5445498491995221,0.5934769947582994,0.5934769947582994,0.5034438607103731,0.5431474060488473,,0.7986869045137762,0.8153461772037752,0.3624353373522946
alz,ica,dcn,125,5,5,0.00075,61,4,0.5238879736408567,0.45961842570771655,0.5238879736408567,0.3708468233106809,0.418192968036356,0.5238879736408567,0.45961842570771655,0.5238879736408567,0.5238879736408567,0.40866991868067654,0.46359688394444276,,0.5941958889345537,0.6360883551044529,0.2335880908622241
alz,ica,dcn,125,6,5,0.00075,61,4,0.35379061371841153,0.3409028017185379,0.35379061371841153,0.33720828979449663,0.34212644935600245,0.35379061371841153,0.3409028017185379,0.35379061371841153,0.35379061371841153,0.2848259403609076,0.29431141191111765,,0.6462119950324161,0.6487092039406727,0.020005204713230196
alz,ica,dcn,125,7,5,0.00075,61,4,0.569351230425056,0.46997037933699115,0.569351230425056,0.5244510906315115,0.6070055523748332,0.569351230425056,0.46997037933699115,0.569351230425056,0.569351230425056,0.4056763984189667,0.5044399204159581,,0.845951405384552,0.8546326770190918,0.28322980784398866
alz,ica,dcn,125,8,5,0.00075,61,4,0.4860239589275528,0.4587658046827228,0.4860239589275528,0.5396498345254618,0.532325569654388,0.4860239589275528,0.4587658046827228,0.4860239589275528,0.4860239589275528,0.38939874976632866,0.40926268247399206,,0.7137101500507111,0.7123848957044663,0.1993230415781435
alz,ica,dcn,125,9,5,0.00075,61,4,0.579064587973274,0.5416067667974336,0.579064587973274,0.4984257179745901,0.5337576917930922,0.579064587973274,0.5416067667974336,0.579064587973274,0.579064587973274,0.447742584929855,0.49713053844977295,,0.8163204721793796,0.8179312596969933,0.343352787025064
alz,ica,dcn,125,10,5,0.00075,61,4,0.5947334617854849,0.5159878149893625,0.5947334617854849,0.5637680698293508,0.5733903841697773,0.5947334617854849,0.5159878149893625,0.5947334617854849,0.5947334617854849,0.4510038904058096,0.5162204825355754,,0.7431251675108038,0.7707730320221616,0.3412552977927791
alz,isr,dcn,125,1,1,0.00075,61,4,0.8145620022753128,0.7358203426571163,0.8145620022753128,0.835437477907835,0.8239031291094215,0.8145620022753128,0.7358203426571163,0.8145620022753128,0.8145620022753128,0.7369211487849797,0.7871799039629318,,0.9334603921367988,0.9359115739772339,0.6973250797342667
alz,isr,dcn,125,2,1,0.00075,61,4,0.40470974808324206,0.41592996559297385,0.40470974808324206,0.3839312386240586,0.4240642530556672,0.40470974808324206,0.41592996559297385,0.40470974808324206,0.40470974808324206,0.3443000573102554,0.3483564490406282,,0.6763130723135058,0.6563483734196771,0.11548945799575139
alz,isr,dcn,125,3,1,0.00075,61,4,0.5625308947108255,0.5351822310074034,0.5625308947108255,0.5810956491371915,0.6342880715351925,0.5625308947108255,0.5351822310074034,0.5625308947108255,0.5625308947108255,0.49146917878508417,0.5331901901611585,,0.6826924015140893,0.7302241373358921,0.3284129643863116
alz,isr,dcn,125,4,1,0.00075,61,4,0.6313337216074548,0.6227764895997269,0.6313337216074548,0.6852388839728026,0.7196093800060974,0.6313337216074548,0.6227764895997269,0.6313337216074548,0.6313337216074548,0.6161479062099743,0.6365810856411188,,0.834676139802812,0.8519903688014697,0.45067802178362937
alz,isr,dcn,125,5,1,0.00075,61,4,0.5722130697419,0.544536525886744,0.5722130697419,0.5405519462625289,0.5677737388047979,0.5722130697419,0.544536525886744,0.5722130697419,0.5722130697419,0.5172880814259707,0.5458780984299589,,0.721571376385956,0.7300572820398938,0.3421746148855729
alz,isr,dcn,125,6,1,0.00075,61,4,0.4897713598074609,0.4675965967850115,0.4897713598074609,0.5691466358759932,0.5643100236647401,0.4897713598074609,0.4675965967850115,0.4897713598074609,0.4897713598074609,0.3930772305196714,0.4039888327657194,,0.667248236705702,0.6713950980386489,0.21259995608720206
alz,isr,dcn,125,7,1,0.00075,61,4,0.5369127516778524,0.556880604164723,0.5369127516778524,0.6591700535521632,0.707951103053249,0.5369127516778524,0.556880604164723,0.5369127516778524,0.5369127516778524,0.48617928130168414,0.4621201809237121,,0.7847217501611062,0.7568260521525529,0.2831325038676922
alz,isr,dcn,125,8,1,0.00075,61,4,0.4375356531660011,0.4395396828011336,0.4375356531660011,0.4704078707868578,0.48326062509218853,0.4375356531660011,0.4395396828011336,0.4375356531660011,0.4375356531660011,0.44143785455164536,0.446832356641733,,0.6612120817064583,0.6665502530343542,0.16633925535429628
alz,isr,dcn,125,9,1,0.00075,61,4,0.5909428359317,0.5978538726858594,0.5909428359317,0.5811838762106086,0.6138225641349203,0.5909428359317,0.5978538726858594,0.5909428359317,0.5909428359317,0.5697174806364761,0.5802005786999246,,0.8446287873967782,0.8500517380400046,0.3898934980896076
alz,isr,dcn,125,10,1,0.00075,61,4,0.6127167630057804,0.6137096326672277,0.6127167630057804,0.629486010753258,0.6679429694958989,0.6127167630057804,0.6137096326672277,0.6127167630057804,0.6127167630057804,0.6051252545531722,0.6261340924916803,,0.7972765816079747,0.8173045399565362,0.42537264104174244
alz,isr,dcn,125,1,2,0.00075,61,4,0.5210466439135382,0.4921568402602671,0.5210466439135382,0.5248085360615774,0.5815855987454229,0.5210466439135382,0.4921568402602671,0.5210466439135382,0.5210466439135382,0.5001802829467059,0.5434772513232747,,0.7297369467314286,0.7588901836906876,0.2861220131621971
alz,isr,dcn,125,2,2,0.00075,61,4,0.3904709748083242,0.44750825637308894,0.3904709748083242,0.4321430769466515,0.45505837053433623,0.3904709748083242,0.44750825637308894,0.3904709748083242,0.3904709748083242,0.40005830525068503,0.38548568055300575,,0.6118833349803324,0.5934172223279742,0.1380834622246896
alz,isr,dcn,125,3,2,0.00075,61,4,0.36727632229362334,0.4168228864113359,0.36727632229362334,0.5114460367391147,0.5948843695546391,0.36727632229362334,0.4168228864113359,0.36727632229362334,0.36727632229362334,0.35049645305297233,0.3366995904267097,,0.621687208529679,0.6694842863240049,0.12791974318249477
alz,isr,dcn,125,4,2,0.00075,61,4,0.5270821199767035,0.47128328644247447,0.5270821199767035,0.437655520794859,0.4754620330094868,0.5270821199767035,0.47128328644247447,0.5270821199767035,0.5270821199767035,0.42613939870402534,0.4715451985949046,,0.7308148187749851,0.7514152512251155,0.2519024331613068
alz,isr,dcn,125,5,2,0.00075,61,4,0.5804503020318507,0.5542058019850622,0.5804503020318507,0.5676852085273308,0.5945280204198481,0.5804503020318507,0.5542058019850622,0.5804503020318507,0.5804503020318507,0.5359525878765966,0.5633606082349343,,0.7212397129823152,0.7261990032301291,0.3560432907405916
alz,isr,dcn,125,6,2,0.00075,61,4,0.6594464500601684,0.6490912517651012,0.6594464500601684,0.6539790140771907,0.6523661530452636,0.6594464500601684,0.6490912517651012,0.6594464500601684,0.6594464500601684,0.6117208484450741,0.6173559515019194,,0.7493729321743228,0.7526196723041335,0.48300445827947347
alz,isr,dcn,125,7,2,0.00075,61,4,0.5123042505592841,0.5905590491336229,0.5123042505592841,0.6066950115903385,0.6751308974856671,0.5123042505592841,0.5905590491336229,0.5123042505592841,0.5123042505592841,0.43011454721189457,0.38628381685029783,,0.7668395630075268,0.7412727067345573,0.2898518247257582
alz,isr,dcn,125,8,2,0.00075,61,4,0.5487735310895607,0.558056140697644,0.5487735310895607,0.5566289303708943,0.5619842609545924,0.5487735310895607,0.558056140697644,0.5487735310895607,0.5487735310895607,0.5455520135961889,0.5430928635334701,,0.7176370048724596,0.7123364527568986,0.32923492641830165
alz,isr,dcn,125,9,2,0.00075,61,4,0.6911655530809205,0.6929951213119679,0.6911655530809205,0.6729762786133263,0.6847319216798661,0.6911655530809205,0.6929951213119679,0.6911655530809205,0.6911655530809205,0.6734123802883798,0.6786637310437348,,0.895104927394235,0.888052797449842,0.5290356254050061
alz,isr,dcn,125,10,2,0.00075,61,4,0.6152858060372511,0.5922685976618194,0.6152858060372511,0.6565085655193419,0.7144562209273434,0.6152858060372511,0.5922685976618194,0.6152858060372511,0.6152858060372511,0.5880966679286095,0.624164279374556,,0.7591571198446706,0.8042408733153293,0.42520878824240693
alz,isr,dcn,125,1,3,0.00075,61,4,0.7758816837315131,0.651636711523563,0.7758816837315131,0.5423768781765319,0.635690753032507,0.7758816837315131,0.651636711523563,0.7758816837315131,0.7758816837315131,0.587903774575592,0.6939356677436593,,0.8091235029725438,0.834124812113093,0.6222031441072806
alz,isr,dcn,125,2,3,0.00075,61,4,0.3882803943044907,0.4210427827543573,0.3882803943044907,0.40401045986820144,0.4452797188873013,0.3882803943044907,0.4210427827543573,0.3882803943044907,0.3882803943044907,0.3785146522816987,0.3777746374349828,,0.5610041907305933,0.5609505257601202,0.11770688106115235
alz,isr,dcn,125,3,3,0.00075,61,4,0.5002471576866041,0.48541167665714724,0.5002471576866041,0.5111379472374192,0.5896481817048013,0.5002471576866041,0.48541167665714724,0.5002471576866041,0.5002471576866041,0.4698016454197452,0.5094880431281642,,0.6282305335659036,0.67744974213534,0.2577189494520138
alz,isr,dcn,125,4,3,0.00075,61,4,0.5596971461852067,0.5920934430487687,0.5596971461852067,0.7230570571003256,0.7665144077013373,0.5596971461852067,0.5920934430487687,0.5596971461852067,0.5596971461852067,0.5619659145469155,0.5703989415133562,,0.8121484320024411,0.8282154579842493,0.3718511550120205
alz,isr,dcn,125,5,3,0.00075,61,4,0.6320702910488742,0.6243644085948357,0.6320702910488742,0.6813259088250657,0.6942729117006352,0.6320702910488742,0.6243644085948357,0.6320702910488742,0.6320702910488742,0.6141690053371188,0.6238382056212601,,0.7675017517730618,0.7733350612520357,0.43998935122816596
alz,isr,dcn,125,6,3,0.00075,61,4,0.37364620938628157,0.35217786630036785,0.37364620938628157,0.34474342931375873,0.3497056099618963,0.37364620938628157,0.35217786630036785,0.37364620938628157,0.37364620938628157,0.2759615728504167,0.2883983876219105,,0.6218730486011449,0.6266690817695517,0.037891186082708916
alz,isr,dcn,125,7,3,0.00075,61,4,0.5570469798657718,0.5446147388224415,0.5570469798657718,0.5209080872228761,0.5720236932510201,0.5570469798657718,0.5446147388224415,0.5570469798657718,0.5570469798657718,0.5167445606345665,0.5461590139430662,,0.7122842745691731,0.7031292102480929,0.3134609259213472
alz,isr,dcn,125,8,3,0.00075,61,4,0.5345122646891044,0.5150599712177198,0.5345122646891044,0.5625332539412883,0.5575233399383452,0.5345122646891044,0.5150599712177198,0.5345122646891044,0.5345122646891044,0.4985662188124091,0.5090311810176112,,0.6613928156020457,0.6653062379666805,0.28377507566824633
alz,isr,dcn,125,9,3,0.00075,61,4,0.6317743132887899,0.5957761452890955,0.6317743132887899,0.6151346600853377,0.6309877642664588,0.6317743132887899,0.5957761452890955,0.6317743132887899,0.6317743132887899,0.5411113714362206,0.579657713185212,,0.8433493072317496,0.8462064398278316,0.4246534290246411
alz,isr,dcn,125,10,3,0.00075,61,4,0.5626204238921002,0.552255174967172,0.5626204238921002,0.5551797553234195,0.5822635594079092,0.5626204238921002,0.552255174967172,0.5626204238921002,0.5626204238921002,0.5414761708879355,0.5598999889377312,,0.722830970849028,0.7445591337466683,0.33868278800330054
alz,isr,dcn,125,1,4,0.00075,61,4,0.7411831626848692,0.630465162166241,0.7411831626848692,0.6252900181512514,0.6801559210745739,0.7411831626848692,0.630465162166241,0.7411831626848692,0.7411831626848692,0.5948853994657828,0.6855204838071507,,0.909214296464936,0.9135922016840402,0.569598498553114
alz,isr,dcn,125,2,4,0.00075,61,4,0.5142387732749178,0.508508808806702,0.5142387732749178,0.5174266105116547,0.5259534497256816,0.5142387732749178,0.508508808806702,0.5142387732749178,0.5142387732749178,0.4760485055476343,0.48601670596042257,,0.7033587309299039,0.6837765500597136,0.24248417888026086
alz,isr,dcn,125,3,4,0.00075,61,4,0.5402867029164607,0.4981153630728454,0.5402867029164607,0.4807768778005463,0.5368750051773072,0.5402867029164607,0.4981153630728454,0.5402867029164607,0.5402867029164607,0.4430024049667767,0.4966937955639625,,0.6714666021558416,0.7125779798267273,0.2809967194871027
alz,isr,dcn,125,4,4,0.00075,61,4,0.545719277810134,0.4945998300308281,0.545719277810134,0.5060802109748411,0.5350281723512706,0.545719277810134,0.4945998300308281,0.545719277810134,0.545719277810134,0.46223756165660496,0.5011229199924208,,0.7600573070357738,0.7792527765141279,0.28479040790540344
alz,isr,dcn,125,5,4,0.00075,61,4,0.6315211422295443,0.5929019045726694,0.6315211422295443,0.5982842360891141,0.6302292639788118,0.6315211422295443,0.5929019045726694,0.6315211422295443,0.6315211422295443,0.5632432313976651,0.6015617550519032,,0.7931147319270032,0.8016871712728332,0.43022714142025986
alz,isr,dcn,125,6,4,0.00075,61,4,0.45246690734055356,0.434147881630782,0.45246690734055356,0.3983276521910341,0.4041931619183085,0.45246690734055356,0.434147881630782,0.45246690734055356,0.45246690734055356,0.39265137366286834,0.40394467729261374,,0.6314608883173699,0.6360586921778124,0.16470465431855363
alz,isr,dcn,125,7,4,0.00075,61,4,0.5145413870246085,0.5617150681579752,0.5145413870246085,0.5219922017795487,0.5668599677003028,0.5145413870246085,0.5617150681579752,0.5145413870246085,0.5145413870246085,0.4792883676939474,0.47004621726858764,,0.7547513690982512,0.7296011514572458,0.27786584823952387
alz,isr,dcn,125,8,4,0.00075,61,4,0.5573302909298345,0.5601607305501515,0.5573302909298345,0.5507559071982365,0.5549148761737959,0.5573302909298345,0.5601607305501515,0.5573302909298345,0.5573302909298345,0.5358736597286832,0.5356405095957886,,0.7107982939402099,0.7082144276153061,0.3373059407889225
alz,isr,dcn,125,9,4,0.00075,61,4,0.7089829250185598,0.6943513734120094,0.7089829250185598,0.7102564670824055,0.7111895676453245,0.7089829250185598,0.6943513734120094,0.7089829250185598,0.7089829250185598,0.6780432989273405,0.6902193539604131,,0.8730024110784605,0.8674579930546048,0.5483774400836148
alz,isr,dcn,125,10,4,0.00075,61,4,0.6602440590879898,0.5870604443234396,0.6602440590879898,0.5586828923191071,0.6010042462659061,0.6602440590879898,0.5870604443234396,0.6602440590879898,0.6602440590879898,0.5568112982426189,0.617676416148656,,0.7356044415881561,0.7829393577050257,0.460531822710044
alz,isr,dcn,125,1,5,0.00075,61,4,0.7605233219567691,0.6397663140423866,0.7605233219567691,0.527233052928756,0.6186908818498634,0.7605233219567691,0.6397663140423866,0.7605233219567691,0.7605233219567691,0.5753746385985882,0.6790978491076648,,0.8779433123593229,0.880880637556136,0.5970333314640113
alz,isr,dcn,125,2,5,0.00075,61,4,0.42059145673603504,0.3989934411325411,0.42059145673603504,0.3000167391844085,0.36979468161127355,0.42059145673603504,0.3989934411325411,0.42059145673603504,0.42059145673603504,0.29601656432523016,0.3366055131885377,,0.6656577936745424,0.6297847837230544,0.10009833244751842
alz,isr,dcn,125,3,5,0.00075,61,4,0.5402867029164607,0.4851822703175384,0.5402867029164607,0.3803681395371952,0.46496127585666347,0.5402867029164607,0.4851822703175384,0.5402867029164607,0.5402867029164607,0.4024103126234255,0.4720637243907398,,0.6781302077427869,0.7151822186096154,0.26828129977018444
alz,isr,dcn,125,4,5,0.00075,61,4,0.5870704717530577,0.5235618843469535,0.5870704717530577,0.44125407476073253,0.4831223744493408,0.5870704717530577,0.5235618843469535,0.5870704717530577,0.5870704717530577,0.4578464837261608,0.5104379691022779,,0.7346767755803704,0.7627698573615932,0.3415299984854713
alz,isr,dcn,125,5,5,0.00075,61,4,0.5700164744645799,0.5183069935312896,0.5700164744645799,0.4710402192300243,0.5083269929992855,0.5700164744645799,0.5183069935312896,0.5700164744645799,0.5700164744645799,0.4790962496429609,0.5260274927127727,,0.7456108057196521,0.7631953701992945,0.322975683319057
alz,isr,dcn,125,6,5,0.00075,61,4,0.28038507821901326,0.27693242019645714,0.28038507821901326,0.22725623216255067,0.2338933307613283,0.28038507821901326,0.27693242019645714,0.28038507821901326,0.28038507821901326,0.23650813802940282,0.24224621735245963,,0.5231529931912028,0.525921071676102,-0.07707988237340424
alz,isr,dcn,125,7,5,0.00075,61,4,0.5497762863534675,0.457758879544872,0.5497762863534675,0.4626056987524878,0.5106662037322095,0.5497762863534675,0.457758879544872,0.5497762863534675,0.5497762863534675,0.3955109108405055,0.4800134375349646,,0.8086242978090222,0.7873387787819999,0.24575029070270138
alz,isr,dcn,125,8,5,0.00075,61,4,0.46263548203080435,0.43483589280888335,0.46263548203080435,0.45601546503166035,0.4578303835754546,0.46263548203080435,0.43483589280888335,0.46263548203080435,0.46263548203080435,0.3899663325823755,0.40724887499157236,,0.6413766358167607,0.6454709172174156,0.16253842256632578
alz,isr,dcn,125,9,5,0.00075,61,4,0.5894580549368968,0.5547464228880826,0.5894580549368968,0.6128127742460241,0.6224293311458194,0.5894580549368968,0.5547464228880826,0.5894580549368968,0.5894580549368968,0.47605488804960366,0.5198354308870848,,0.8516563617526433,0.8518864940884107,0.3604054506581489
